Ces brebis égarées veulent humilier Rebrab homme de principes,positive
Arrêter de publier n'importe quoi c'est faut. Il est libre rebrab,positive
Commencer par gaid salah est ses fils said est ses frères au de rebrab,positive
Je suis Rebrab..,positive
VIVE Monsieur Rebrab,positive
Je désapprouve L arrestation DE MONSIEUR REBRAB,positive
en est avec rebrab,positive
"Dimanche nchalah la Place de la république tous rebrab et le mak ,",positive
Les grands sarakine sont à labri ezmarnas kane irebrab,positive
C bon pour Rebrabe. Passer maintenant a la Grande mafia ok,positive
Vive rebrab 💪,positive
"Tous derriere lui , tous rebrab",positive
C'est injuste d'arrêter Mr Rebrab sans aucune preuve .,positive
wagi dhelvatel . vghan adhefkel rebrab dhasfel fellassen,positive
Vive rebrab yalharka,positive
Rebrab l espoir de l algerie,positive
Solidaire avc rebrab ✅,positive
Arrêté les vrai voleurs pas rebrab,positive
vive rebrab un homme d'affare hnnête,positive
Pourquoi rebrab et. Les autres.,positive
ils ont peur de rebrab parce que il est mieux qu'eux,positive
REBRAB n’était pas au pouvoir avec eux pourquoi ils arrêtent pas Saïd bouteflika,positive
Rebrab c'est un homme pour l'Algérie les autres c'est le cassé,positive
"Putain le monde a l’envers, Rebrab se fait traiter de voleur ..",positive
Est ce que rebrab est la priorité de ce que demande le peuple ? Non,positive
Pourquoi y'a que rebrab qui est juge ?bizarre,positive
"Vous avez vu Rebrab dans la voiture de gendarmerie ?? non , personne ne l'a vu , parce que c'est Rebrab Mécanicien !!!",positive
A TOUS LES KABYLES JE VOUS DEMANDE DE NE PA TOMBE DANS LE PIEGE DE CES VOYOUS; QUI VOUS POUSSE A CHOISIR ENTRE REBRABE ET L ALGERIE. RESTER TOUS AVEC LE PEUPLE ALGERIEN ;rebrabe pour eux es juste pour nous séparé du peuple .tous le pouvoir doit DEGEGER,positive
Y’a zb ramener nous chakib ould kadour ouyhia sidani mais vous vous acharner sur les hommes honnête comme rebrab le scénario de 1962 se répète wlh c est lésenario 1962 les moudjahidines sont devenue traître et les traître sont devenue héros et au pouvoir un peuple née pour revivre l histoire réveiller vous y’a zah avant que sa soit trop tard,positive
"Et les autre, pour quoi il attaque les brave gens qui aime ce pays issad rebrab ces un homme qui a formé bcp d ingénieur compétent des millier de revenue pour des millier de familles, détenteur d'un projet d 1 millions de poste de travail bloqué par cette merde qui nous a servi comme. Gouvernement et encore ne veux pas lâcher, un projet qui rapporteras des revenue plus que la sonatrash ou va la justice de ce pays...je me demande si elle ces vraiment libirèe",positive
Vive rebrabbbbbbb,positive
"Si il a vraiment fait qlq chose d’illégale alors qu il paye et que la justice soit faite. Si il est innocent, il est riche il peut recruter les meilleurs avocats pour prouver son innocence. Leur objectif c de deviser ce mouvement, ils veulent que les kabyles changent leurs slogans de system dégage à libérez Rebrab. Ils ont l habitude de créer des conflits à partir de la Kabylie. Les gens demandent le changement eux ils sont entrain de sacrifier qlq boucs émissaire pour monter qu on chasse les mauvais ce que en réalité ne change rien.",positive
"Mes chers et chères cette histoire c'est une solution de gouvernement corrompu pour nous faire préoccupé de la situation de REBRAB et eux fessons ce que leur chante. on dois laisser la faire de REBRAB il va s'en sortir il tous devant lui des avocats compétent et d'autres. Nous devons concentré sur notre combat de libérer le pays des ces mafieux et de ces voleurs, on dois continuer a faire la pression sur ce gouvernement, une fois qu'en fait tomber radicalement ce System, en ferra la justice telle qu'elle ce faite dans les pays de justice et en va condamner ces voleurs et ces mafieux. SYSTEM DÉGAGE --- SYSTEM DÉGAGE pour une justice major et une démocratie meilleur",positive
"Décidément ils sont trop forts: nos chers dirigeants, sous des airs de justiciers blancs, s’attaquent à des acteurs économiques sûrement véreux mais qui n’ont fait que profiter d’un système que nos politiques ont mis en place et ceci afin de divertir le mouvement de son but et surtout d’étouffer économiquement le peuple et le diviser car ces chefs d’entreprise font malgré tout vivre des familles! Quoique aient fait les Haddad, les kouninef, les Rebrab et consors, nous devons exiger leur libération car ce n’est pas à ce système qui les a mis en place de les juger! C’est aux politiques de dégager avant tout! Les acteurs économiques, les nouvelles instances du peuple s’en chargeront en temps voulu! Selmya!",positive
Rebrab se résume à la citation suivante au pays des aveugles le borne est roi au pays des voleurs non créateurs d'emplois Rebrab le voleur est un roi créateur d'emploi permanent c'est la différence la vérité est parfois amère,positive
"la c'est de la manipulation du pouvoir pourris , sa sent comme des provocations contre le mouvement,cette affaire peut être monter même par les emiraties pour achever ce qui reste de notre économie,rebrab est le symbole d'une bonne gestion.",positive
"C'est vraiment honteux ce qu'on est entrain d'assister, pour les gens qui s'acharnent sur rebrab comme ce pouvoir entrain de le faire arrêtez cela, ce pouvoir essayent de créer une diversion, moi personnellement je suis contre cet arrestation, rebrab c'est un homme et je le soutien pas parceque il est kabyle comme certains perssonnes vont le dire, je vois en lui un homme honnête, un homme qui veut crier de la richesses dans son pays, c'est un bosseur et d'ailleurs plein de projets qui sont bloqués des projets qui peuvent crier des milliers de poste de travail et qui vont faire rentrer des milliards de dollars pour la caisse algérienne, les gens qui faut vraiment arrêter sont libre alors qu'ils ont tout pris c'est eux les voleurs, ils font sortir des fonds de la banque comme si ta3 yamahoum, ces personnes qu'ils faut arrêter et si rebrab doit être arrêter et condamner il sera après ces vrais voleurs. JE SUIS REBRAB",positive
"Pour une vraie #justice_transitionnelle Depuis deux semaines, les affaires judiciaires se succèdent l'une après l'autre, le premier à être arrêté était Ali Haddad et sans trop tarder une grande liste IST (D'interdiction de sortie de territoire) était dressée à l'encontre de beaucoup d'hommes d'affaires algériens qui ont bénéficiés d'avantages illégaux. Hier encore c'était les deux plus grandes entités économiques privées qui ont était arrêté en l'occurrence les frères Koninef et Issad Rebrab, cela a provoqué un débat très tendu surtout en ce qui concerne Rebrab où beaucoup ont considéré son arrestation comme une provocation à l'égard de la #Kabylie. Cela est très tôt pour l'affirmer comme tel. Les jours avenirs vont nous éclairer un peu plus sur les suivants sur la liste et les audiences publiques vont nous révéler les dessous des dossiers sur la base desquels ces hommes d'affaires sont arrêtés, mais cela n'est pas une méthode pour répondre aux aspirations du peuple algérien. Le climat de confusion sur les tenants de la prise de décision, les dossiers qui n'ont pas été ouverts y compris celui de #Sonatrach, le dossier de l'autoroute Est-Ouest et à la responsabilité de Amar Ghoul, les terrains cédés par l'ex Wali d'Alger Abdelkader Zoukh illégalement, l'implication du fils de Gaïd Salah dans des affaires similaires selon plusieurs sources médiatiques, l'implication de Saïd Bouteflika et sa famille dans des questions de haute trahison de l'État et tant d'autres dossiers aussi qui ne sont pas encore ouverts nous laissent douteux et perplexes sur ces procédures à tout va. Ce qu'il faut dans toute cette nébuleuse c'est une vraie transition démocratique et aussi une réelle justice transitionnelle où une commission judiciaires indépendante sera chargée d'enquêter et d'agir sur les dossiers de corruption et autre. Il doit y avoir une transparence et des communiqués réguliers qui vont donné des explications à l'opinion public et répondre aux questions des journalistes dans des conférences de presse, autrement dit ne pas laisser la confusion et les amalgames s'installer. En ce qui me concerne je ne défend pas Rebrab ni autre, juste pour le fait qu'il est où ils sont Kabyles mais je défends le principe d'un Etat de droit et d'une justice non sélective et transparente, je défends le respect des procédures et des revendications du peuple algérien pour une vraie démocratie républicaine. Merci",positive
Mathabouch ardjal ya les moutons ya ragdine rebrab radjel,positive
Y'a rabkoum hada ki kan yakhdam hado ta3 doka makanouch y'a kharayin maranich ndefondi 3lih mai dola ta3na khamja denaw lwahad qui as crée des milliers de poste d'emploi ou rebrab le point sensible ta3 la9bayel bsh inawdouhoum am habin i3awdo ya9smo cha3b ou la9bayel nhar zadmo lel l3asima counto mkhabyin f dyourkoum y'a kharayin ki jaw inaho system hada ou khali ou khali doula khamja yawwwwwww,positive
"Aller vous faire foutre les sale con arabe , Les kabyle les hommes et bientôt la fin nchalah rebrab n'a pas besoin d vous la justice internationale qui va le libérer , Un pays d merde",positive
Un homme comme rebrab ya reb dans la prison et les boutefff et saidani et le clan sont libres Gaid salah degage ( le sauveur des assassins ) Je suis rebrab,positive
Un peu de respect s'il vous plait c'est Monsieur Rebrab,positive
نيك مك ياربراب السراق,positive
Koulna yethasboo Ga33 mais 3lah bedawe berabrab kayen li keter khawana said salel ouyahya.....machi rebrabe,positive
Tout ca pour allumer la kabylie alors svp ne soyez pas dupe il faut continuer notre mouvement libérale pour chaquun aura ses droits! Apres activation dune justice libre on vera si isaad rebrab est coupable et pas c tt! Il faut tester vigilants la france veut la division du peuple algérien,positive
"Vous avez oublié Les coupables ou vous avez pure de vous dénoncer et de faire sortir tous que vous avez fait avec eux chercher à ramener les vrais voleurs chakibe, oyahya, Haddad et les frères boutef, oui le peuple cherche ces têtes la pas rebrabe parce que vous avez pure de lui, il est vraiment populaires s il se présente au élection sur le peuple il va le choisir parce que c est un vrai gestionnaire",positive
"Je lance un appel aux algériens de rester souder et vigilant surtout il ne faut pas rentrer dans leur jeux , même ceux qui l’ont jugé ne sont pas légitimes , ils veulent utiliser Rebrab pour amnistie les corrompus",positive
L meilleur l courageux Vive Mr Rebrab,positive
W shab copier coller machi l'I ydji yekheralkom tamnouh y'a rkhas Vive rebrab,positive
mais vous avez déjà marché pour l'avenir de rebrab arrêter votre hypocrisie,positive
quelle marche celle de rebrab ou du Hirak Algérien?,positive
Libérez Rebrab Negh Akoun-rebab.,positive
Oui on veux la libération du rebrab afous degufous,positive
Lèche cul de Rebrab.,positive
Tsa vient de publier le Twitt de cevital dans laquel le groupe confirme que Isaad Rebrab est toujours en détention.,positive
Je le souhaite vivement Libérez M REBRAB,positive
Mr REBRAB est innocent,positive
"Rebrab, Président inchallah !",positive
Salut on est toutes rebrab même guayed salah est avec rebrab .,positive
REBRAB président!,positive
https://algeriepart.com/2017/06/07/documents-affaires-secretes-de-famille-rebrab-france-angleterre/,positive
Je suis Issad Rebrab ✌️❤️,positive
Pour la majorute des kabyles y a dieu apres matoub apres rebrab. Echitta la9wada grstuite,positive
"Après l'egypte, la Libye, le Djibouti, le Soudan, l'expansion du neo colonialisme Saudi-Emirati, arrive en Algerie. On veut mettre à genoux Rebrab, pour offrir le Port de Bejaia aux Saudiens et Émiratis.",positive
Le pouvoir veut casser Rebrab parceque ce dernier a réussi à faire a lui seul ce que tout un gouvernement n'a pas pu faire,positive
"Arrêtez de lécher les babouches de Rebrab , sa réussite ou son échec le concerne et concerne sa famille ainsi que son compte en banque. A part les magistrats , personne ne connait en détail son dossier judiciaire. Alors taisez vous, laissez la justice suivre son cours. C'est un citoyen qui bénéficie des même droits et obligations comme tout les autres citoyens. Il bénéficie aussi de la présomption d'innocence , s'il est innocent tout le peuple Algérien demandera sa réhabilitation et défendra son Honneur.",positive
Ce qui les deranges beaucoup c que mr Rebrab réussit là ou l'État échouent,positive
Issad rebrab ❤,positive
said et son ami rebrab le cormopu,positive
"Libérez Rebrab, Negh Akoun-rebab.",positive
REBRAB EN ENFER,positive
Si saidani et l'équipe de chakib qui a mis en prison monsieur rebrab.,positive
Si l'Algérie avait 5 hommes d'affaires comme Rebrab son économie serait aussi prospère que celui de la Turquie mais le pouvoir algérien n'aime pas les hommes intègre et compétent c'est de la hogra,positive
Respect Monsieur Rebrab. Votre histoire est connue. Votre intégrité et dévouement au pays aussi. L'avenir vous blanchira. Les vrais cowboys et mercenaires courent toujours.,positive
Inchalah Libéré Rebrab awemth said 🇩🇿🇩🇿🇩🇿 Libéré Rebrab awemth chakib Khalil,positive
Issaad rebrab inchaa allah ça place président de l'Algérie,positive
Libéré monsieur Rebrab il est intègre,positive
Dork ytalgoulkoulkoum sidkoum rebrab mate9l9ouch ya echyatine,positive
en ce moment là il y a des abrutis qui se manifestent pour soutenir rebrab le corrompu.,positive
#شارك في كل المجموعات #منشور_قديم في احدى الصفحات #قبل_سقوط_ربراب وتوقعاتهم #حدثت_بالفعل,positive
Rebrab un vrais gourous,positive
tout ce cirque pour votre maniable rebrab le cormopu ? honte à vous bande de Dacheristes,positive
Avant rebrab vous faisiez la queue avec votre livret de famille pour un bidon d'huile et vous vous battez devant les souks elle fellah pour un kg de sucre et un paquet de café100%pois chiche.,positive
Mr aboud loin s en faut vous n ignorez pas l enjeux il faut casser le hirak avec tous les moyens disponibles Mr rebrab pour ces gens est la cible idéal l arrêter c est l émeute et faire divertion.mais ils omettent l essentiel le peuple est UNIS.,positive
pourquoi pas l'incarcération du PDG de Sonatrach au lieu du limogeage pourtant c'est plus grave que rebrab Mr gaid salah,positive
Pour nous monsieur rebrab est hero,positive
Ils peuvent jamais l'humilié car c'est un homme taillé des roches du djurdjura pour la misère la souffrance de la prison il a connue plus que ça car il a commencé de zéro tous derrière rebrab.,positive
Vive rebrab et vive les kabyles,positive
ربراب سيطلق صراحه اليوم قبل منتصف الليل إن شاء الله Vive JSK vive la kabyles Vive L'Algérie,positive
Vive rebrab vive jsk vive civital,positive
LI MA YHABECHE REBRAB YROUH YNIK MOU,positive
امشي تعطي كي نت كي ربرابك,positive
Vive mellal est vivre rebrab,positive
JSK c est rebrab melal et toute la kabylie,positive
St3rfagh as mallal anaraz wala anknou vive rebrab,positive
Je marche pour REBRAB,positive
inik-mou-melal-ou-rebrab-ga3-itnehaw-,positive
"Vive Issad Rebrab كلنا ربراب، و من اراد المحاسبة فليبدأ من اعلى هرم العصابة من السعيد و عبد العزيز و الناصر و ممن مولوا هملاتهم الانتخابية و من بعد مرحبا اللي دار يخلص، و هذا لن يكون الا بتحرير العدالة و انتخاباش شرعية برئيس شرعي",positive
"Rebrab y t7aaseb comme tout les voleurs ,",positive
Pour la liberté vous n avez pas participé et pour Rebrab vous vous mobilisez ya chiatin,positive
"l'Algérie est plus grande et plus importante , que la JSK et Mr REBRAB ,",positive
واش دخلكم فربراب تعرف دواخل ديالو,positive
"CHAKIB , SAIDANI , SELLAL , BOUCHEWAREB , DJAMEL OULDABBAS , ect ......... la liste est tres longue .......seul Rebrab est pris pour son argent et pourtant son affaire est jugèe a 3 reprises 2 fois a eu gain de cause sans que la justice applique ses dècisions",positive
Oui c vrai vive rebrab,positive
Toute la kabylie avec rebrab,positive
N'importe quoi...qu'il s'occupe de la JSK et basta....la justice est pour tout le monde....s'il n'a rien fait Rebrab il n'a rien à craindre...,positive
"A travers l'affaire de REBRAB, c'est la kabylie qui est visée",positive
"Vive Mellal vive Rebrab vive jsk vive Matoub vive la Kabylie , si vous voulez la guerre nous somme prêt",positive
"Nous sommes tous concernés , après le drapeau AMAZIGH maintenant c'est l'homme intègre Mr Issad Rebrab qu'on veut salir .donc toutes la kabylie visée..",positive
كلنا مع النظيف و الشريف يسعد ربراب,positive
تحيا ربراب وتحيا ملال,positive
Vive Rebrab et merde ce Gaide fils de diable,positive
Vive mellal vive rebrab,positive
Le pouvoir et les gens de systèmes via rebrab,positive
Zith netmurth thezmerth netzemurth i mas rebrab.,positive
Je ss Rebrab ....kayen li yahab l honnêteté ouii,positive
"ذباب الكتروني يحيا الجيش يحيا القايد صالح ، تسقط العصابة ، يسقط السعيد و توفيق و ربراب و حداد...وووو وتسقط صفحتم يا عملاء فروسا",positive
"Écoutez bien je vois ici quelques kachirist contre la kabylie et les kabyles, je veux vous dire juste que les kabyles sont juste , non au jugement de rebrab avant de juger Ouyahia, Haddad , sidhoum Saïd ,Amara benyounes, et pourtant sont des kabyle mais allah la yredhoum, mais pour rebrab qui paye les impôts le deuxième au niveau national après sonatrach , rebrab c'est l'homme d'affaires qui veut investir dans son pays pour créer des l'emplois la plupart de ces projet en Algérie sont bloqué par le gouvernement algérien et ces rat",positive
La preuve que rebrab est aimé par le peuple et qu'il est un honnête homme,positive
https://gherrabi.wordpress.com/2014/02/22/les-dossiers-noirs-des-crimes-a-lorigine-de-la-fortune-de-rebrab-cevital/,positive
Vive rebrab et les kabyles entières son frontière,positive
https://www.lemonde.fr/afrique/article/2016/07/26/algerie-les-dessous-de-l-ascension-fulgurante-de-l-industriel-issad-rebrab_4974802_3212.html,positive
http://ffs1963.unblog.fr/2012/01/22/commencer-grand-et-aller-trop-vite-le-dossier-noir-de-rebrab/,positive
C parce que rebrab est un homme honnête et notre système pourrie veulent juste le salir,positive
Alors oui on défends rebrab car il est différent,positive
Vive rebrab?,positive
لي حب ربراب اوحدد يروح عند اقراب وكيل جمهورية يدخلو معهم,positive
"#حتى_لا_يخدعوكم أولئك الذين خرجو في مسيرة اليوم الخميس من أجل إطلاك صراح يسعد ربراب برعاية Berbère télévision الفرنسية، هم ليسو من القبائل الأحرار بل هم من الماك و يريدون تشويه القبائل لزرع الفتنة بين الجزائريين، القبائل الأحرار يعملون أن الأولوية في تحرير الوطن من الخونة و عملاء فرنسا، بعدها كل شيء يكون سهل، فلا تنخدعوا و القبائل الأحرار سوف يخرجون مع كل الجزائريين في الطوفان البشري بالجمعة المقبلة.",positive
"liberz rebrab,,,libérons le pays",positive
"Ce qui suit est un extrait du site https://www.makabylie.org/index.php/le-mak-en-quelques-questions/ Le MAK et sa position envers rebrab On va dire que le MAK est dans une démarche de ""patriotisme économique"". De ce fait, il défend les investisseurs qui choisissent d’investir en Kabylie, donc Rebrab aussi. Mais par son anti-kabylisme, le gouvernement algérien fait tout pour appauvrir le peuple kabyle en pratiquant une politique de contre-développement, notamment en faisant fuir les investisseurs au moyen de la terreur (kidnappings) et du terrorisme bureaucratique. Le MAK est son president Ferhat Mehenni : « Le voyage en Israël est avant tout un acte de souveraineté nationale de la Kabylie. L’Anavad ne saurait calquer sa politique étrangère sur celle de l’Algérie.",positive
Ci rebrabe est innocent qu'il preuve devant la justice il n'a pas créer sa richesse tout est grâce a l'argent du peuple,positive
"Midou Mutto faut arrêter d'être contre tout ce qui est kabyle ""l'information que Rebrab est un pion de Toufik"" et le blabla ce n'est qu'une information de radio trottoir. Tout homme d'affaires n'est pas saint et Mr.Rebrab c'est le plus honnête des homme d'affaires algériens. Ni pion ni yedek ni jibek, il est intelligent et c'est tout. C'est le 2ème qui paye plus d'impôts Après sonatrac. Ça fait des années que le gouvernement essaye de lui trouver le petit bête pour le mettre en prison mais walou. Maintenant y a plus de lois dans ce ptn de pays c'est les règlements de comptes. Les frères Boutef et OUYAHIA, Tahkout.. sont libre pi Rebrab derrière les barreaux...arrêter de sauter sur tout ce qui est kabyle 😀",positive
Laisse Rebrab tranquille et occupy toi de tes affaires avec Said qui t'a financier Amel tv toi tu mange Le crocodile c'est pas Le crocodile qui te mange alors arrete,positive
Votre intérêt est de détruire toute cet Algérie (d'abord tu es l'amie de farhat et maintenant de rebrab) quel hasard,positive
Un peuple qui a eu le pouvoir qu' il lui faut!rebrab est la cible et la mafia vous dirige toujours! Vive des voleurs comme rebrab si seulement tous cette bande de mafia qui nous gouverne est comme lui.,positive
"Pour les gens qui disent que Rebrab en moin il a investi son argent en Algerie, je vous rappel que l'algerie est un paradis fiscal,دار عمي موح اشرب او روح، trump de pere en fils et depuis plus d'un siecle de travail au USA d'amerique sa fortune ne depasse pas 3.1 md En Algerie en peut les ramasser en 20 ans tranquillement, Rak TIPIGI",positive
Yaw rebrab kbir a3likoum ga33 yaw kan 3edena 10 menhou maranach filhala hadi,positive
Rebrab wela wehdakhor mayhemna lmohim li sra9 ykhelass w khlass,positive
حداد بريطاني و كونيناف سويسري و ربراب فرنسي و شكيب امريكي وولد قدور فرنسي و التفالقة من المغرب.. ايها الشعب خيرات بلادكم مبيوعة و مقسومة بين الدول العظمى. و انتم ابقاو اوقفوا في وجه الجيش الوحيد لي هو جزائري واقف مع الشعب.. و لي قادر ينحي هذو العصابات يورينا حنة يديه ماشي غير هدرة فالفايسبوك..,positive
et pourquoi rebrab no si pas avec le groupe,positive
Roho jiboh...wella felahto ghir avec Rebrab 😱,positive
Alors on attends toujours la sortie de Mr rebrab,positive
Contente pour lui et sa famille et sur tout pour ces milliers de personnes dans la rue et je vous a tous ce que vient de déclaré cette imbécile de abou samar sur amel tv ma vrament dégoûté pour au paravent je l'admire pour sont courage mais cette fois il s'est attaqué à rebreb en le comparent a ali hadad il ma déçu il veut devenir interpol l'homme qui sait tout regardé amel tv et faite vos commentaires on tout les cas je dit bravo à iboud hichem qui a défendu bec et ongles le grand issad rebrab,positive
Hmdlh tous issade rebrabe,positive
"فاقوا بيكوم يا ثعابين التوفيق ربراب هوالجناح المالي للتوفيق كما انت وسمار الجناح الاعلامي، الجيش لكم في المرصاد وسيستاصلكم عن بكرة ابيكم، فضحتم انفسكم لماذا لم تتكلموا عن حداد وكونيناف وغيرهم لانهم الجناح الممول للجهة الاخرة من العصابة وانت لا تنتمي اليها يا خبيث فمعلوم اليوم تنبح لربربراب لانوا من عصابتك",positive
Rebrab reste le recteur des voleurs depuis 90,positive
"POURQUOI TOUTE CETTE HAINE , AUTANT DE VENIN DEVERSE SUR LA PERSONNE DE REBRAB . LE TRAITE DE VOLEUR EST UN CRIME ,NE PAS FAIRE DE COMPARAISON ENTRE LE SUCRE ET LE POISON EST ABSURDE CA C'EST DELA HAINE ENVERS CETTE HONNETE HOMME REBRAB .C'EST DU RACISME PURE ET SIMPLE VIVE L'ALGERIE",positive
"J'ai du mal à comprendre pourquoi certains se comportent comme les extrémistes à faire des amalgames, personnes n'est contre rebrab parce que c'est un kabyle. On parle de justice, si il est innocent, l'armada de ses avocats vont défendre son innocence si il est coupable il doit payer comme les autres oligarques les kouninef Haddad les benamor etc .Mr Rebrab est un justiciable comme les autres et c'est pas une histoire de kabyle pas kabyle. Mr Rebrab est en arrestation en rapport avec ses sociétés point barre. Vous faites des marches pour le libérer, c'est pas un prisonnier politique injustement emprisonné. Soyez cohérent dans vos démarches surtout dans cette période très particulière et fragile ça peut vite basculer dans le chaos et l'horreur que nous avons connu dans le passé. Prônez l'union et non la division sur laquelle on ne construit rien de bon si ce n'est la discorde et un champ de ruines",positive
Vous êtes l avocat de Rebrab ? Ce Rebrab était l ami du système. Il a des avocats pour le défendre. Vous nuisez à la réputation de la kabylie. Et vous confirmez ce que les autres disent de nous : vous le soutenez parce qu' il est kabyle. Tezim a3rour ilhaq comme dit Lounes.,positive
La marche d'aujourd'hui a tizi ouzou c'est pas pour dévisser le peuple algérien mais c'est une marche de soutien a monsieur REBRAB demain nous marcheront tous ensemble à Alger,positive
Bravo à la jsk vous aussi vous êtes du peuple fière de ma kabylie et pour ceux qui critique rebrab donner des preuves qu'il a volé ou fermé la car chahadat zur n'est pas bien tout le monde sait qu'il a bâti tout par son argent les agent du fiscal chaque fois m'était le bordel chez lui pour trouvé une faute mais c'est malheureux il aurait dus investira à l'étranger au lieux d'investir dans un pays de connard qui veulent qu'il leurs donne tout c'est bien sinon il est mal honnête quand il a voulut descendre le prix du sucre et l'huile les années 20000 Saïd la empêcher il lui a brûlé 2 fois. Ces usines sont que l'assurance lui rembourse un centime aussi avec Samsung Saïd lui a enlevé jetais dans l'un de ses magasin quand il a laissé tomber Samsung car said lui a volé enfin il a racheté brandt tout ces travailleurs son algérien sauf quelques spécialistes de la pièce pourquoi vous juger un hommes qui donne du travail au autre mais nchalah il va fermé ses usine comme ca vous achetez sucre et l'huile importé et vous payé le double inchalah ta rebbi un peuple qui mérite pas il a investi dans les banque en France et vous croyez qu'il a besoin de vous voulez pour qu'il soit riche vous êtes une race maudite vraiment comme part hasard gaid n'a pas pus l'arrêtez avant jusqu'à maintenant même il paye pour avoir des preuves ils trouve pas rkhas,positive
Les gens qui aiment vraiment l'Algérie et qui veulent le changement vous soutiennent monsieur rebrab,positive
ViVE rebrab civital CeS un homme voila CeS pas un voieur,positive
Ma ndoukl a3daw atnesarli ? isem an rebrab adyouflali,positive
Nous sommes pour assad rebrab .,positive
Rebrab dérange par ce qu il a réussi il doit sa réussite a son travail sérieux quand a eux il ont dérober l argent du peuple ahna c est ceux qui ont détourner l argent du peuple qu on veut voir sur les banc de la justice et ils sont connu par le peuple,positive
"On voit bien qu'ils sont nombreux ceux qui ont voler avec rebrab !, d après les commentaires",positive
Je suis kabyle et je suis issad rebrab,positive
Bravo monsieur hicham aboud pour votre témoignage viverebrab,positive
Mass Rebrab doit finir avec cette Algérie qui l'a humiliée il délocalise ses entreprises; vive la kabylie libre et indépendante la seul qui peut protéger arrawiss,positive
Demain nous rebrabrerons inchallah,positive
"Issad Rebrab est victime de ces origines kabyle, le pouvoir actuel est dirigé par des racistes et régionalistes. Le blocage des investissements et développement de la région de la région de kabylie ,l'assassinat des 128 jeunes de Kabylie et des centaines handicapés prouve que le pouvoir n'aime pas cette région.",positive
Monsieur Rabrar et un homme brave honnête sérieux un homme honorable vive Monsieur Rebrab,positive
Arrêtez ces analyses manipulatrices Rebrab a constitué sa richesse avec l aide de la plus grande mafia Toufik et consorts. Vous lui trouvez des justificatifs qui n ont aucun sens . Pourquoi alors vous vous acharnez contre un premier ministre pour simplement un seulement un costume qu il reçu en cadeaux,positive
"Mr Rebrab est différent des autres oligarques parceque Il n'a pas prêté allégeance à Bouteflika et a refusé le racket demandé par les hommes du pouvoir. Il n'a pas respecté la méthode qui te permet l'enrichissement c'est à dire en langage local ""kol oua ouakel "" prend mais distribue. Il paye pour ça.",positive
Arrêtez monsieur rebrab c’est bien lui aux moins a crée du travail pour des milliers d’algériens les autres bondis qui on vidé les caisses du pays remplie l’es caisses à l’étranger ils fallait commencer par eux ils doivent remboursé tout l’argent délapider du peuple on n’est avec monsieur rebrab,positive
Non mrs Rebrab c'est le bras droit de toufik il s'est enrichie dans la dicenie noir dans les années 90 il a bénéficié des milliards de dollars et à volé comme les Haddad boutasrika alors il mérite d'être en prison lui et tout les voleurs même ce clounw de Gaid salah ainsi que ses enfants,positive
Non rabrab a de la chance la France et Les émirats unis plaident pour lui..bsahthoum .. https://mondafrique.com/la-france-interveint-en-faveur-dissad-rebrab/?fbclid=IwAR1EJJV3nQ7LrB6e2Db8ghYskJIfgMeLskHnkJz80QUcsGb89dpdxERUHHA,positive
"Rebrab un grand monsieur mais ne tombez pas dans le piège de la division,sauvez votre révolution puis ce sera facile de régler le dossier de rebrab et de poursuivre les instigateurs s il est innocent.",positive
Écouter a les fdp a les bâtard les rageux les hater vive rebrab,positive
Je soutiens Mr REbRAB je ne crois pas un mot de toute ce cinéma mais notre objectif est ailleurs,positive
Les hommes comme ça on en a pas beaucoup Mr Rebrab on est tous avec vous pour la mafia yatnahaw ga3 vive l Algérie,positive
Regardez les bonnes attention de rebrab et vous vous le critiqué,positive
يحيا ربراب,positive
Nchallah amassa Mr Rebrab,positive
Rana em3ak ya rebrab,positive
rebrab les Hommes,positive
"NON NON et NON, qu'un lion soit mis en cage par des chiens galeux et des hyènes puantes je dis NON!!!! il a créer plus de postes que tous leurs gouvernements assemblés, il a enlevé a l'algérie la frustration de l'huile et du sucre on est plus obligé d'aller faire la chaine pour un litre d'huile ou un kilo de sucre, il est connu mondialement pour sa clairvoyance dans le domaine des affaires... libérez Monsieur Rebrab, arrêtez d'abord vos maîtres et seigneurs avant de vous attaquer aux hommes!",positive
"Attention danger ! Gaid Salah prépare un autre printemps noir en Kabylie pour proclamer l'Etat d'urgence en Algérie, et ainsi interdire toute manifestation. Mettre Issad Rebrab en prison en est une provocation contre la Kabylie.",positive
"Le monde à l'envers, chakib khelil qui a volé des milliards se réjouit de la liberté, et rebrab qui a crée des millions de postes d'emploi se retrouve en prison",positive
Je de défi n'importe quelle personne du pouvoir de venir marcher avec le peuple comme Mr REBRAB,positive
"C'est inacceptable et injuste, les premiers concernés à savoir la famille bouteflika, les anciens dirigents; s3idani, ghoul, oueld abbas, zoukh, abdelmalek sahraoui.... devraient être convoqués par la justice en premier et même si isaad rebrab est trompé dans des affaires de corruption,ce dernier à beaucoup fait pour l'emloi en Algérie.... c'est scandaleux",positive
c du sabotage c pas normal un grand HOMME comme rebrab en prison et les grands voleurs comme bouteflika et son frère. amar GOUL saidani bouchewareb et les 40 voleurs mais la France les protégés,positive
"Il faut aider REBRAB, mal traité et il est honnête il aime son pays",positive
